PCB_Index,Trace_Index,Node_Index,X,Y,Z,Layer
530,1,4,-16.395,-1.323,1,1
530,1,5,-14.641,-3.077,1,1
530,1,6,-12.121,-3.077,1,1
530,1,7,-11.216,-2.172,1,1
530,1,8,-9.766,-2.172,1,1
530,1,9,-9.313,-2.625,1,1
530,1,10,-7.653,-2.625,1,1
531,0,0,-21.709,-1.749,1,1
531,0,1,-20.479,-0.519,1,1
531,0,2,-19.389,-0.519,1,1
531,0,3,-17.664,-2.244,1,1
531,0,4,-15.204,-2.244,1,1
531,0,5,-14.115,-1.155,1,1
531,0,6,-12.165,-1.155,1,1
531,0,7,-10.652,-2.668,1,1
531,0,8,-9.252,-2.668,1,1
531,0,9,-8.036,-1.452,1,1
531,0,10,-6.496,-1.452,1,1
531,1,0,-21.709,-1.949,1,1
531,1,1,-20.479,-0.719,1,1
531,1,2,-19.389,-0.719,1,1
531,1,3,-17.664,-2.444,1,1
531,1,4,-15.204,-2.444,1,1
531,1,5,-14.115,-1.355,1,1
531,1,6,-12.165,-1.355,1,1
531,1,7,-10.652,-2.868,1,1
531,1,8,-9.252,-2.868,1,1
531,1,9,-8.036,-1.652,1,1
531,1,10,-6.496,-1.652,1,1
532,0,0,-21.373,-1.031,1,1
532,0,1,-20.563,-1.031,1,1
532,0,2,-18.894,-2.7,1,1
532,0,3,-16.944,-2.7,1,1
532,0,4,-14.964,-4.68,1,1
532,0,5,-13.954,-4.68,1,1
532,0,6,-12.83,-5.804,1,1
532,0,7,-10.07,-5.804,1,1
532,0,8,-9.808,-6.066,1,1
532,0,9,-8.798,-6.066,1,1
532,0,10,-7.002,-7.862,1,1
532,1,0,-21.373,-1.231,1,1
532,1,1,-20.563,-1.231,1,1
532,1,2,-18.894,-2.9,1,1
532,1,3,-16.944,-2.9,1,1
532,1,4,-14.964,-4.88,1,1
532,1,5,-13.954,-4.88,1,1
532,1,6,-12.83,-6.004,1,1
532,1,7,-10.07,-6.004,1,1
532,1,8,-9.808,-6.266,1,1
532,1,9,-8.798,-6.266,1,1
532,1,10,-7.002,-8.062,1,1
533,0,0,-20.007,-0.459,1,1
533,0,1,-18.097,-0.459,1,1
533,0,2,-16.414,-2.142,1,1
533,0,3,-14.934,-2.142,1,1
533,0,4,-13.131,-0.339,1,1
533,0,5,-11.021,-0.339,1,1
533,0,6,-10.279,-1.081,1,1
533,0,7,-8.529,-1.081,1,1
533,0,8,-6.556,-3.054,1,1
533,0,9,-4.936,-3.054,1,1
533,0,10,-4.109,-2.227,1,1
533,1,0,-20.007,-0.659,1,1
533,1,1,-18.097,-0.659,1,1
533,1,2,-16.414,-2.342,1,1
533,1,3,-14.934,-2.342,1,1
533,1,4,-13.131,-0.539,1,1
533,1,5,-11.021,-0.539,1,1
533,1,6,-10.279,-1.281,1,1
533,1,7,-8.529,-1.281,1,1
533,1,8,-6.556,-3.254,1,1
533,1,9,-4.936,-3.254,1,1
533,1,10,-4.109,-2.427,1,1
534,0,0,-22.142,1.528,1,1
534,0,1,-19.632,1.528,1,1
534,0,2,-18.479,2.681,1,1
534,0,3,-18.029,2.681,1,1
534,0,4,-16.685,4.025,1,1
534,0,5,-15.315,4.025,1,1
534,0,6,-13.95,2.66,1,1
534,0,7,-11.7,2.66,1,1
534,0,8,-9.961,4.399,1,1
534,0,9,-9.391,4.399,1,1
534,0,10,-9.094,4.102,1,1
534,1,0,-22.142,1.328,1,1
534,1,1,-19.632,1.328,1,1
534,1,2,-18.479,2.481,1,1
534,1,3,-18.029,2.481,1,1
534,1,4,-16.685,3.825,1,1
534,1,5,-15.315,3.825,1,1
534,1,6,-13.95,2.46,1,1
534,1,7,-11.7,2.46,1,1
534,1,8,-9.961,4.199,1,1
534,1,9,-9.391,4.199,1,1
534,1,10,-9.094,3.902,1,1
535,0,0,-22.822,-1.998,1,1
535,0,1,-20.092,-1.998,1,1
535,0,2,-18.734,-0.64,1,1
535,0,3,-17.284,-0.64,1,1
535,0,4,-15.707,-2.217,1,1
535,0,5,-13.887,-2.217,1,1
535,0,6,-13.031,-3.073,1,1
535,0,7,-10.601,-3.073,1,1
535,0,8,-8.55,-5.124,1,1
535,0,9,-7.36,-5.124,1,1
535,0,10,-6.448,-4.212,1,1
535,1,0,-22.822,-2.198,1,1
535,1,1,-20.092,-2.198,1,1
535,1,2,-18.734,-0.84,1,1
535,1,3,-17.284,-0.84,1,1
535,1,4,-15.707,-2.417,1,1
535,1,5,-13.887,-2.417,1,1
535,1,6,-13.031,-3.273,1,1
535,1,7,-10.601,-3.273,1,1
535,1,8,-8.55,-5.324,1,1
535,1,9,-7.36,-5.324,1,1
535,1,10,-6.448,-4.412,1,1
536,0,0,-21.807,2.009,1,1
536,0,1,-20.004,3.812,1,1
536,0,2,-18.554,3.812,1,1
536,0,3,-17.571,4.795,1,1
536,0,4,-15.781,4.795,1,1
536,0,5,-15.293,4.307,1,1
536,0,6,-13.093,4.307,1,1
536,0,7,-12.174,5.226,1,1
536,0,8,-11.634,5.226,1,1
536,0,9,-10.785,4.377,1,1
536,0,10,-9.095,4.377,1,1
536,1,0,-21.807,1.809,1,1
536,1,1,-20.004,3.612,1,1
536,1,2,-18.554,3.612,1,1
536,1,3,-17.571,4.595,1,1
536,1,4,-15.781,4.595,1,1
536,1,5,-15.293,4.107,1,1
536,1,6,-13.093,4.107,1,1
536,1,7,-12.174,5.026,1,1
536,1,8,-11.634,5.026,1,1
536,1,9,-10.785,4.177,1,1
536,1,10,-9.095,4.177,1,1
537,0,0,-21.823,0.955,1,1
537,0,1,-21.286,1.492,1,1
537,0,2,-19.526,1.492,1,1
537,0,3,-19.3,1.718,1,1
537,0,4,-18.27,1.718,1,1
537,0,5,-17.945,1.393,1,1
537,0,6,-16.315,1.393,1,1
537,0,7,-15.205,0.283,1,1
537,0,8,-13.295,0.283,1,1
537,0,9,-11.414,2.164,1,1
537,0,10,-8.874,2.164,1,1
537,1,0,-21.823,0.755,1,1
537,1,1,-21.286,1.292,1,1
537,1,2,-19.526,1.292,1,1
537,1,3,-19.3,1.518,1,1
537,1,4,-18.27,1.518,1,1
537,1,5,-17.945,1.193,1,1
537,1,6,-16.315,1.193,1,1
537,1,7,-15.205,0.083,1,1
537,1,8,-13.295,0.083,1,1
537,1,9,-11.414,1.964,1,1
537,1,10,-8.874,1.964,1,1
538,0,0,-22.65,0.239,1,1
538,0,1,-21.441,-0.97,1,1
538,0,2,-20.581,-0.97,1,1
538,0,3,-19.909,-0.298,1,1
538,0,4,-19.249,-0.298,1,1
538,0,5,-17.128,-2.419,1,1
538,0,6,-16.328,-2.419,1,1
538,0,7,-14.32,-0.411,1,1
538,0,8,-13.32,-0.411,1,1
538,0,9,-11.849,-1.882,1,1
538,0,10,-9.539,-1.882,1,1
538,1,0,-22.65,0.039,1,1
538,1,1,-21.441,-1.17,1,1
538,1,2,-20.581,-1.17,1,1
538,1,3,-19.909,-0.498,1,1
538,1,4,-19.249,-0.498,1,1
538,1,5,-17.128,-2.619,1,1
538,1,6,-16.328,-2.619,1,1
538,1,7,-14.32,-0.611,1,1
538,1,8,-13.32,-0.611,1,1
538,1,9,-11.849,-2.082,1,1
538,1,10,-9.539,-2.082,1,1
539,0,0,-22.114,2.088,1,1
539,0,1,-21.354,2.088,1,1
539,0,2,-19.579,3.863,1,1
539,0,3,-18.459,3.863,1,1
539,0,4,-17.137,5.185,1,1
539,0,5,-15.107,5.185,1,1
539,0,6,-13.162,3.24,1,1
539,0,7,-12.502,3.24,1,1
539,0,8,-12.078,2.816,1,1
539,0,9,-9.418,2.816,1,1
539,0,10,-8.824,2.222,1,1
539,1,0,-22.114,1.888,1,1
539,1,1,-21.354,1.888,1,1
539,1,2,-19.579,3.663,1,1
539,1,3,-18.459,3.663,1,1
539,1,4,-17.137,4.985,1,1
539,1,5,-15.107,4.985,1,1
539,1,6,-13.162,3.04,1,1
539,1,7,-12.502,3.04,1,1
539,1,8,-12.078,2.616,1,1
539,1,9,-9.418,2.616,1,1
539,1,10,-8.824,2.022,1,1
540,0,0,-21.468,-0.17,1,1
540,0,1,-21.015,-0.623,1,1
540,0,2,-19.215,-0.623,1,1
540,0,3,-17.341,-2.497,1,1
540,0,4,-15.971,-2.497,1,1
540,0,5,-14.811,-1.337,1,1
540,0,6,-12.641,-1.337,1,1
540,0,7,-11.538,-2.44,1,1
540,0,8,-9.998,-2.44,1,1
540,0,9,-9.241,-1.683,1,1
540,0,10,-6.731,-1.683,1,1
540,1,0,-21.468,-0.37,1,1
540,1,1,-21.015,-0.823,1,1
540,1,2,-19.215,-0.823,1,1
540,1,3,-17.341,-2.697,1,1
540,1,4,-15.971,-2.697,1,1
540,1,5,-14.811,-1.537,1,1
540,1,6,-12.641,-1.537,1,1
540,1,7,-11.538,-2.64,1,1
540,1,8,-9.998,-2.64,1,1
540,1,9,-9.241,-1.883,1,1
540,1,10,-6.731,-1.883,1,1
541,0,0,-20.016,-2.372,1,1
541,0,1,-19.302,-1.658,1,1
541,0,2,-17.282,-1.658,1,1
541,0,3,-16.971,-1.969,1,1
541,0,4,-15.931,-1.969,1,1
541,0,5,-14.566,-0.604,1,1
541,0,6,-13.926,-0.604,1,1
541,0,7,-12.773,-1.757,1,1
541,0,8,-11.543,-1.757,1,1
541,0,9,-10.419,-2.881,1,1
541,0,10,-7.989,-2.881,1,1
541,1,0,-20.016,-2.572,1,1
541,1,1,-19.302,-1.858,1,1
541,1,2,-17.282,-1.858,1,1
541,1,3,-16.971,-2.169,1,1
541,1,4,-15.931,-2.169,1,1
541,1,5,-14.566,-0.804,1,1
541,1,6,-13.926,-0.804,1,1
541,1,7,-12.773,-1.957,1,1
541,1,8,-11.543,-1.957,1,1
541,1,9,-10.419,-3.081,1,1
541,1,10,-7.989,-3.081,1,1
542,0,0,-21.136,-2.125,1,1
542,0,1,-19.016,-2.125,1,1
542,0,2,-18.769,-2.372,1,1
542,0,3,-17.319,-2.372,1,1
542,0,4,-16.591,-1.644,1,1
542,0,5,-15.081,-1.644,1,1
542,0,6,-13.186,0.251,1,1
542,0,7,-11.456,0.251,1,1
542,0,8,-11.173,0.534,1,1
542,0,9,-9.843,0.534,1,1
542,0,10,-7.807,-1.502,1,1
542,1,0,-21.136,-2.325,1,1
542,1,1,-19.016,-2.325,1,1
542,1,2,-18.769,-2.572,1,1
542,1,3,-17.319,-2.572,1,1
542,1,4,-16.591,-1.844,1,1
542,1,5,-15.081,-1.844,1,1
542,1,6,-13.186,0.051,1,1
542,1,7,-11.456,0.051,1,1
542,1,8,-11.173,0.334,1,1
542,1,9,-9.843,0.334,1,1
542,1,10,-7.807,-1.702,1,1
543,0,0,-21.364,-1.565,1,1
543,0,1,-19.594,-1.565,1,1
543,0,2,-19.368,-1.791,1,1
543,0,3,-18.508,-1.791,1,1
543,0,4,-17.461,-2.838,1,1
543,0,5,-15.231,-2.838,1,1
543,0,6,-13.789,-1.396,1,1
543,0,7,-12.139,-1.396,1,1
543,0,8,-11.008,-0.265,1,1
543,0,9,-8.088,-0.265,1,1
543,0,10,-6.221,-2.132,1,1
543,1,0,-21.364,-1.765,1,1
543,1,1,-19.594,-1.765,1,1
543,1,2,-19.368,-1.991,1,1
543,1,3,-18.508,-1.991,1,1
543,1,4,-17.461,-3.038,1,1
543,1,5,-15.231,-3.038,1,1
543,1,6,-13.789,-1.596,1,1
543,1,7,-12.139,-1.596,1,1
543,1,8,-11.008,-0.465,1,1
543,1,9,-8.088,-0.465,1,1
543,1,10,-6.221,-2.332,1,1
544,0,0,-22.631,1.746,1,1
544,0,1,-20.431,1.746,1,1
544,0,2,-19.017,0.332,1,1
544,0,3,-16.377,0.332,1,1
544,0,4,-15.309,-0.736,1,1
544,0,5,-13.559,-0.736,1,1
544,0,6,-13.241,-0.418,1,1
544,0,7,-11.691,-0.418,1,1
544,0,8,-10.277,0.996,1,1
544,0,9,-7.537,0.996,1,1
544,0,10,-5.875,2.658,1,1
544,1,0,-22.631,1.546,1,1
544,1,1,-20.431,1.546,1,1
544,1,2,-19.017,0.132,1,1
544,1,3,-16.377,0.132,1,1
544,1,4,-15.309,-0.936,1,1
544,1,5,-13.559,-0.936,1,1
544,1,6,-13.241,-0.618,1,1
544,1,7,-11.691,-0.618,1,1
544,1,8,-10.277,0.796,1,1
544,1,9,-7.537,0.796,1,1
544,1,10,-5.875,2.458,1,1
545,0,0,-22.136,-2.184,1,1
545,0,1,-20.87,-3.45,1,1
545,0,2,-20.37,-3.45,1,1
545,0,3,-18.305,-1.385,1,1
545,0,4,-15.705,-1.385,1,1
545,0,5,-14.602,-0.282,1,1
545,0,6,-12.342,-0.282,1,1
545,0,7,-10.454,1.606,1,1
545,0,8,-8.254,1.606,1,1
545,0,9,-7.356,2.504,1,1
545,0,10,-4.386,2.504,1,1
545,1,0,-22.136,-2.384,1,1
545,1,1,-20.87,-3.65,1,1
545,1,2,-20.37,-3.65,1,1
545,1,3,-18.305,-1.585,1,1
545,1,4,-15.705,-1.585,1,1
545,1,5,-14.602,-0.482,1,1
545,1,6,-12.342,-0.482,1,1
545,1,7,-10.454,1.406,1,1
545,1,8,-8.254,1.406,1,1
545,1,9,-7.356,2.304,1,1
545,1,10,-4.386,2.304,1,1
546,0,0,-23.28,2.359,1,1
546,0,1,-21.717,0.796,1,1
546,0,2,-20.907,0.796,1,1
546,0,3,-19.521,2.182,1,1
546,0,4,-17.291,2.182,1,1
546,0,5,-16.662,2.811,1,1
546,0,6,-15.512,2.811,1,1
546,0,7,-13.773,1.072,1,1
546,0,8,-11.863,1.072,1,1
546,0,9,-11.432,1.503,1,1
546,0,10,-9.602,1.503,1,1
546,1,0,-23.28,2.159,1,1
546,1,1,-21.717,0.596,1,1
546,1,2,-20.907,0.596,1,1
546,1,3,-19.521,1.982,1,1
546,1,4,-17.291,1.982,1,1
546,1,5,-16.662,2.611,1,1
546,1,6,-15.512,2.611,1,1
546,1,7,-13.773,0.872,1,1
546,1,8,-11.863,0.872,1,1
546,1,9,-11.432,1.303,1,1
546,1,10,-9.602,1.303,1,1
547,0,0,-23.248,1.784,1,1
547,0,1,-22.578,1.784,1,1
547,0,2,-21.425,2.937,1,1
547,0,3,-20.755,2.937,1,1
547,0,4,-20.013,3.679,1,1
547,0,5,-17.083,3.679,1,1
547,0,6,-15.266,1.862,1,1
547,0,7,-13.106,1.862,1,1
547,0,8,-11.444,3.524,1,1
547,0,9,-10.674,3.524,1,1
547,0,10,-9.507,4.691,1,1
547,1,0,-23.248,1.584,1,1
547,1,1,-22.578,1.584,1,1
547,1,2,-21.425,2.737,1,1
547,1,3,-20.755,2.737,1,1
547,1,4,-20.013,3.479,1,1
547,1,5,-17.083,3.479,1,1
547,1,6,-15.266,1.662,1,1
547,1,7,-13.106,1.662,1,1
547,1,8,-11.444,3.324,1,1
547,1,9,-10.674,3.324,1,1
547,1,10,-9.507,4.491,1,1
548,0,0,-20.818,-1.636,1,1
548,0,1,-17.828,-1.636,1,1
548,0,2,-17.489,-1.975,1,1
548,0,3,-16.289,-1.975,1,1
548,0,4,-14.196,0.118,1,1
548,0,5,-13.006,0.118,1,1
548,0,6,-12.631,-0.257,1,1
548,0,7,-10.291,-0.257,1,1
548,0,8,-9.188,0.846,1,1
548,0,9,-6.608,0.846,1,1
548,0,10,-5.088,2.366,1,1
548,1,0,-20.818,-1.836,1,1
548,1,1,-17.828,-1.836,1,1
548,1,2,-17.489,-2.175,1,1
548,1,3,-16.289,-2.175,1,1
548,1,4,-14.196,-0.082,1,1
548,1,5,-13.006,-0.082,1,1
548,1,6,-12.631,-0.457,1,1
548,1,7,-10.291,-0.457,1,1
548,1,8,-9.188,0.646,1,1
548,1,9,-6.608,0.646,1,1
548,1,10,-5.088,2.166,1,1
549,0,0,-22.701,0.664,1,1
549,0,1,-22.263,0.226,1,1
549,0,2,-20.533,0.226,1,1
549,0,3,-19.38,-0.927,1,1
549,0,4,-18.78,-0.927,1,1
549,0,5,-18.363,-0.51,1,1
549,0,6,-17.523,-0.51,1,1
549,0,7,-16.278,-1.755,1,1
549,0,8,-14.128,-1.755,1,1
549,0,9,-13.845,-2.038,1,1
549,0,10,-11.755,-2.038,1,1
549,1,0,-22.701,0.464,1,1
549,1,1,-22.263,0.026,1,1
549,1,2,-20.533,0.026,1,1
549,1,3,-19.38,-1.127,1,1
549,1,4,-18.78,-1.127,1,1
549,1,5,-18.363,-0.71,1,1
549,1,6,-17.523,-0.71,1,1
549,1,7,-16.278,-1.955,1,1
549,1,8,-14.128,-1.955,1,1
549,1,9,-13.845,-2.238,1,1
549,1,10,-11.755,-2.238,1,1
550,0,0,-23.001,-0.972,1,1
550,0,1,-21.511,-0.972,1,1
550,0,2,-20.606,-0.067,1,1
550,0,3,-18.456,-0.067,1,1
550,0,4,-17.876,-0.647,1,1
550,0,5,-16.406,-0.647,1,1
550,0,6,-14.405,1.354,1,1
550,0,7,-12.285,1.354,1,1
550,0,8,-10.234,-0.697,1,1
550,0,9,-8.344,-0.697,1,1
550,0,10,-7.128,0.519,1,1
550,1,0,-23.001,-1.172,1,1
550,1,1,-21.511,-1.172,1,1
550,1,2,-20.606,-0.267,1,1
550,1,3,-18.456,-0.267,1,1
550,1,4,-17.876,-0.847,1,1
550,1,5,-16.406,-0.847,1,1
550,1,6,-14.405,1.154,1,1
550,1,7,-12.285,1.154,1,1
550,1,8,-10.234,-0.897,1,1
550,1,9,-8.344,-0.897,1,1
550,1,10,-7.128,0.319,1,1
551,0,0,-21.688,-1.127,1,1
551,0,1,-18.878,-1.127,1,1
551,0,2,-17.287,0.464,1,1
551,0,3,-15.017,0.464,1,1
551,0,4,-13.709,-0.844,1,1
551,0,5,-12.679,-0.844,1,1
551,0,6,-12.396,-0.561,1,1
551,0,7,-10.686,-0.561,1,1
551,0,8,-9.392,-1.855,1,1
551,0,9,-7.242,-1.855,1,1
551,0,10,-5.75,-3.347,1,1
551,1,0,-21.688,-1.327,1,1
551,1,1,-18.878,-1.327,1,1
551,1,2,-17.287,0.264,1,1
551,1,3,-15.017,0.264,1,1
551,1,4,-13.709,-1.044,1,1
551,1,5,-12.679,-1.044,1,1
551,1,6,-12.396,-0.761,1,1
551,1,7,-10.686,-0.761,1,1
551,1,8,-9.392,-2.055,1,1
551,1,9,-7.242,-2.055,1,1
551,1,10,-5.75,-3.547,1,1
552,0,0,-20.661,-1.824,1,1
552,0,1,-19.631,-1.824,1,1
552,0,2,-18.613,-2.842,1,1
552,0,3,-18.033,-2.842,1,1
552,0,4,-16.718,-4.157,1,1
552,0,5,-16.288,-4.157,1,1
552,0,6,-15.68,-4.765,1,1
552,0,7,-14.27,-4.765,1,1
552,0,8,-12.439,-2.934,1,1
552,0,9,-10.839,-2.934,1,1
552,0,10,-10.372,-3.401,1,1
552,1,0,-20.661,-2.024,1,1
552,1,1,-19.631,-2.024,1,1
552,1,2,-18.613,-3.042,1,1
552,1,3,-18.033,-3.042,1,1
552,1,4,-16.718,-4.357,1,1
552,1,5,-16.288,-4.357,1,1
552,1,6,-15.68,-4.965,1,1
552,1,7,-14.27,-4.965,1,1
552,1,8,-12.439,-3.134,1,1
552,1,9,-10.839,-3.134,1,1
552,1,10,-10.372,-3.601,1,1
553,0,0,-22.969,1.448,1,1
553,0,1,-20.862,3.555,1,1
553,0,2,-20.472,3.555,1,1
553,0,3,-20.182,3.845,1,1
553,0,4,-19.372,3.845,1,1
553,0,5,-18.389,4.828,1,1
553,0,6,-17.729,4.828,1,1
553,0,7,-15.664,2.763,1,1
553,0,8,-15.204,2.763,1,1
553,0,9,-14.638,2.197,1,1
553,0,10,-13.658,2.197,1,1
553,1,0,-22.969,1.248,1,1
553,1,1,-20.862,3.355,1,1
553,1,2,-20.472,3.355,1,1
553,1,3,-20.182,3.645,1,1
553,1,4,-19.372,3.645,1,1
553,1,5,-18.389,4.628,1,1
553,1,6,-17.729,4.628,1,1
553,1,7,-15.664,2.563,1,1
553,1,8,-15.204,2.563,1,1
553,1,9,-14.638,1.997,1,1
553,1,10,-13.658,1.997,1,1
554,0,0,-20.68,0.424,1,1
554,0,1,-18.12,0.424,1,1
554,0,2,-16.437,-1.259,1,1
554,0,3,-14.737,-1.259,1,1
554,0,4,-13.69,-2.306,1,1
554,0,5,-12.85,-2.306,1,1
554,0,6,-11.379,-3.777,1,1
554,0,7,-10.679,-3.777,1,1
554,0,8,-10.283,-4.173,1,1
554,0,9,-8.293,-4.173,1,1
554,0,10,-6.964,-5.502,1,1
554,1,0,-20.68,0.224,1,1
554,1,1,-18.12,0.224,1,1
554,1,2,-16.437,-1.459,1,1
554,1,3,-14.737,-1.459,1,1
554,1,4,-13.69,-2.506,1,1
554,1,5,-12.85,-2.506,1,1
554,1,6,-11.379,-3.977,1,1
554,1,7,-10.679,-3.977,1,1
554,1,8,-10.283,-4.373,1,1
554,1,9,-8.293,-4.373,1,1
554,1,10,-6.964,-5.702,1,1
555,0,0,-22.06,-1.547,1,1
555,0,1,-20.95,-1.547,1,1
555,0,2,-20.038,-0.635,1,1
555,0,3,-19.528,-0.635,1,1
555,0,4,-17.605,1.288,1,1
555,0,5,-15.575,1.288,1,1
555,0,6,-14.684,2.179,1,1
555,0,7,-12.044,2.179,1,1
555,0,8,-11.662,2.561,1,1
555,0,9,-10.742,2.561,1,1
555,0,10,-10.233,3.07,1,1
555,1,0,-22.06,-1.747,1,1
555,1,1,-20.95,-1.747,1,1
555,1,2,-20.038,-0.835,1,1
555,1,3,-19.528,-0.835,1,1
555,1,4,-17.605,1.088,1,1
555,1,5,-15.575,1.088,1,1
555,1,6,-14.684,1.979,1,1
555,1,7,-12.044,1.979,1,1
555,1,8,-11.662,2.361,1,1
555,1,9,-10.742,2.361,1,1
555,1,10,-10.233,2.87,1,1
556,0,0,-21.996,2.205,1,1
556,0,1,-20.276,2.205,1,1
556,0,2,-18.232,4.249,1,1
556,0,3,-17.092,4.249,1,1
556,0,4,-15.685,2.842,1,1
556,0,5,-13.215,2.842,1,1
556,0,6,-12.77,2.397,1,1
556,0,7,-10.01,2.397,1,1
556,0,8,-9.317,3.09,1,1
556,0,9,-6.987,3.09,1,1
556,0,10,-5.064,5.013,1,1
556,1,0,-21.996,2.005,1,1
556,1,1,-20.276,2.005,1,1
556,1,2,-18.232,4.049,1,1
556,1,3,-17.092,4.049,1,1
556,1,4,-15.685,2.642,1,1
556,1,5,-13.215,2.642,1,1
556,1,6,-12.77,2.197,1,1
556,1,7,-10.01,2.197,1,1
556,1,8,-9.317,2.89,1,1
556,1,9,-6.987,2.89,1,1
556,1,10,-5.064,4.813,1,1
557,0,0,-22.404,-1.19,1,1
557,0,1,-20.274,-1.19,1,1
557,0,2,-18.619,-2.845,1,1
557,0,3,-17.479,-2.845,1,1
557,0,4,-16.1,-4.224,1,1
557,0,5,-14.06,-4.224,1,1
557,0,6,-12.985,-5.299,1,1
557,0,7,-11.715,-5.299,1,1
557,0,8,-10.145,-6.869,1,1
557,0,9,-9.745,-6.869,1,1
557,0,10,-9.363,-7.251,1,1
557,1,0,-22.404,-1.39,1,1
557,1,1,-20.274,-1.39,1,1
557,1,2,-18.619,-3.045,1,1
557,1,3,-17.479,-3.045,1,1
557,1,4,-16.1,-4.424,1,1
557,1,5,-14.06,-4.424,1,1
557,1,6,-12.985,-5.499,1,1
557,1,7,-11.715,-5.499,1,1
557,1,8,-10.145,-7.069,1,1
557,1,9,-9.745,-7.069,1,1
557,1,10,-9.363,-7.451,1,1
558,0,0,-21.698,-0.985,1,1
558,0,1,-21.217,-1.466,1,1
558,0,2,-18.727,-1.466,1,1
558,0,3,-17.058,-3.135,1,1
558,0,4,-15.288,-3.135,1,1
558,0,5,-13.626,-1.473,1,1
558,0,6,-10.876,-1.473,1,1
558,0,7,-9.158,-3.191,1,1
558,0,8,-6.608,-3.191,1,1
558,0,9,-5.936,-3.863,1,1
558,0,10,-5.246,-3.863,1,1
558,1,0,-21.698,-1.185,1,1
558,1,1,-21.217,-1.666,1,1
558,1,2,-18.727,-1.666,1,1
558,1,3,-17.058,-3.335,1,1
558,1,4,-15.288,-3.335,1,1
558,1,5,-13.626,-1.673,1,1
558,1,6,-10.876,-1.673,1,1
558,1,7,-9.158,-3.391,1,1
558,1,8,-6.608,-3.391,1,1
558,1,9,-5.936,-4.063,1,1
558,1,10,-5.246,-4.063,1,1
559,0,0,-20.028,1.977,1,1
559,0,1,-18.478,1.977,1,1
559,0,2,-17.651,1.15,1,1
559,0,3,-15.191,1.15,1,1
559,0,4,-14.201,0.16,1,1
559,0,5,-13.201,0.16,1,1
559,0,6,-11.419,1.942,1,1
559,0,7,-9.879,1.942,1,1
559,0,8,-9.518,1.581,1,1
559,0,9,-8.368,1.581,1,1
559,0,10,-7.251,2.698,1,1
559,1,0,-20.028,1.777,1,1
559,1,1,-18.478,1.777,1,1
559,1,2,-17.651,0.95,1,1
559,1,3,-15.191,0.95,1,1
559,1,4,-14.201,-0.04,1,1
559,1,5,-13.201,-0.04,1,1
559,1,6,-11.419,1.742,1,1
559,1,7,-9.879,1.742,1,1
559,1,8,-9.518,1.381,1,1
559,1,9,-8.368,1.381,1,1
559,1,10,-7.251,2.498,1,1
560,0,0,-20.161,0.451,1,1
560,0,1,-17.811,0.451,1,1
560,0,2,-16.142,2.12,1,1
560,0,3,-13.542,2.12,1,1
560,0,4,-12.998,2.664,1,1
560,0,5,-11.848,2.664,1,1
560,0,6,-9.819,0.635,1,1
560,0,7,-7.329,0.635,1,1
560,0,8,-5.95,2.014,1,1
560,0,9,-4.5,2.014,1,1
560,0,10,-4.09,2.424,1,1
560,1,0,-20.161,0.251,1,1
560,1,1,-17.811,0.251,1,1
560,1,2,-16.142,1.92,1,1
560,1,3,-13.542,1.92,1,1
560,1,4,-12.998,2.464,1,1
560,1,5,-11.848,2.464,1,1
560,1,6,-9.819,0.435,1,1
560,1,7,-7.329,0.435,1,1
560,1,8,-5.95,1.814,1,1
560,1,9,-4.5,1.814,1,1
560,1,10,-4.09,2.224,1,1
561,0,0,-20.837,2.29,1,1
561,0,1,-18.767,2.29,1,1
561,0,2,-17.855,3.202,1,1
561,0,3,-15.225,3.202,1,1
561,0,4,-14.546,2.523,1,1
561,0,5,-11.846,2.523,1,1
561,0,6,-10.637,3.732,1,1
561,0,7,-10.327,3.732,1,1
561,0,8,-8.962,2.367,1,1
561,0,9,-7.162,2.367,1,1
561,0,10,-5.288,0.493,1,1
561,1,0,-20.837,2.09,1,1
561,1,1,-18.767,2.09,1,1
561,1,2,-17.855,3.002,1,1
561,1,3,-15.225,3.002,1,1
561,1,4,-14.546,2.323,1,1
561,1,5,-11.846,2.323,1,1
561,1,6,-10.637,3.532,1,1
561,1,7,-10.327,3.532,1,1
561,1,8,-8.962,2.167,1,1
561,1,9,-7.162,2.167,1,1
561,1,10,-5.288,0.293,1,1
562,0,0,-21.979,-0.43,1,1
562,0,1,-20.077,-2.332,1,1
562,0,2,-17.317,-2.332,1,1
562,0,3,-16.263,-3.386,1,1
562,0,4,-15.103,-3.386,1,1
562,0,5,-14.233,-4.256,1,1
562,0,6,-11.913,-4.256,1,1
562,0,7,-11.079,-5.09,1,1
562,0,8,-8.269,-5.09,1,1
562,0,9,-7.972,-4.793,1,1
562,0,10,-6.872,-4.793,1,1
562,1,0,-21.979,-0.63,1,1
562,1,1,-20.077,-2.532,1,1
562,1,2,-17.317,-2.532,1,1
562,1,3,-16.263,-3.586,1,1
562,1,4,-15.103,-3.586,1,1
562,1,5,-14.233,-4.456,1,1
562,1,6,-11.913,-4.456,1,1
562,1,7,-11.079,-5.29,1,1
562,1,8,-8.269,-5.29,1,1
562,1,9,-7.972,-4.993,1,1
562,1,10,-6.872,-4.993,1,1
563,0,0,-22.557,-1.03,1,1
563,0,1,-20.287,-1.03,1,1
563,0,2,-19.106,0.151,1,1
